txn_id,label,fraud_type,labelled_by,labelled_at_ict,confidence
TXN-2003168,legit,,analyst_B,2026-05-28 15:19:52,low
TXN-2011301,legit,,analyst_A,2026-05-28 15:44:24,medium
TXN-2003650,legit,,analyst_B,2026-05-28 16:14:26,high
TXN-2004274,legit,,analyst_B,2026-05-28 16:16:09,high
TXN-2003809,legit,,analyst_A,2026-05-28 18:10:45,low
TXN-2009981,legit,,analyst_B,2026-05-28 18:57:45,high
TXN-2024080,legit,,analyst_B,2026-05-28 19:05:31,medium
TXN-2004961,legit,,analyst_B,2026-05-28 19:25:42,high
TXN-2023071,legit,,analyst_B,2026-05-28 20:37:21,low
TXN-2012727,legit,,analyst_B,2026-05-28 21:17:04,medium
TXN-2010343,legit,,analyst_A,2026-05-28 21:32:15,medium
TXN-2019467,legit,,analyst_B,2026-05-28 22:23:58,high
TXN-2015077,legit,,analyst_B,2026-05-28 22:40:07,high
TXN-2012080,legit,,analyst_B,2026-05-28 22:40:15,medium
TXN-2020908,legit,,analyst_A,2026-05-28 22:52:40,medium
TXN-2021595,legit,,analyst_A,2026-05-28 23:40:32,medium
TXN-2002563,legit,,analyst_B,2026-05-29 00:25:10,medium
TXN-2005206,legit,,analyst_A,2026-05-29 00:27:09,medium
TXN-2018464,legit,,analyst_A,2026-05-29 00:34:52,high
TXN-2023098,legit,,analyst_B,2026-05-29 01:14:21,low
TXN-2007074,legit,,analyst_A,2026-05-29 01:55:00,high
TXN-2022929,legit,,analyst_A,2026-05-29 02:17:19,medium
TXN-2020312,legit,,analyst_B,2026-05-29 03:45:33,medium
TXN-2024021,legit,,analyst_A,2026-05-29 05:13:16,low
TXN-2021567,legit,,analyst_B,2026-05-29 05:38:18,medium
TXN-2006380,legit,,analyst_B,2026-05-29 06:21:19,high
TXN-2019312,legit,,analyst_A,2026-05-29 08:16:37,medium
TXN-2024229,legit,,analyst_A,2026-05-29 09:52:10,medium
TXN-2015041,legit,,analyst_A,2026-05-29 09:52:36,medium
TXN-2022279,legit,,analyst_B,2026-05-29 10:18:23,medium
TXN-2000766,legit,,analyst_A,2026-05-29 10:30:37,low
TXN-2002788,legit,,analyst_A,2026-05-29 10:38:09,high
TXN-2019055,legit,,analyst_B,2026-05-29 11:15:03,medium
TXN-2006277,legit,,analyst_B,2026-05-29 12:23:15,high
TXN-2011387,legit,,analyst_A,2026-05-29 13:08:32,high
TXN-2023406,legit,,analyst_B,2026-05-29 13:20:18,high
TXN-2020423,legit,,analyst_B,2026-05-29 13:44:29,medium
TXN-2018656,legit,,analyst_B,2026-05-29 13:49:05,high
TXN-2023150,legit,,analyst_A,2026-05-29 14:11:41,low
TXN-2001436,legit,,analyst_A,2026-05-29 14:16:41,low
TXN-2016036,legit,,analyst_B,2026-05-29 16:09:59,medium
TXN-2000170,legit,,analyst_B,2026-05-29 16:18:23,high
TXN-2021660,legit,,analyst_B,2026-05-29 17:24:03,high
TXN-2021728,legit,,analyst_B,2026-05-29 17:46:34,medium
TXN-2000266,legit,,analyst_A,2026-05-29 18:09:47,low
TXN-2022305,legit,,analyst_A,2026-05-29 19:39:42,high
TXN-2015353,legit,,analyst_A,2026-05-29 19:46:43,high
TXN-2013973,legit,,analyst_B,2026-05-29 20:55:12,medium
TXN-2022567,legit,,analyst_B,2026-05-29 21:40:06,high
TXN-2021901,legit,,analyst_B,2026-05-29 21:56:49,low
TXN-2000266,fraud,sim_swap,analyst_B,2026-05-29 22:09:47,low
TXN-2015502,legit,,analyst_A,2026-05-30 00:49:55,medium
TXN-2014483,legit,,analyst_B,2026-05-30 01:01:25,low
TXN-2017101,legit,,analyst_A,2026-05-30 02:09:51,medium
TXN-2017083,legit,,analyst_B,2026-05-30 02:23:05,medium
TXN-2004506,legit,,analyst_A,2026-05-30 02:53:23,low
TXN-2004776,legit,,analyst_B,2026-05-30 03:42:12,high
TXN-2017808,legit,,analyst_A,2026-05-30 04:23:30,high
TXN-2019589,legit,,analyst_A,2026-05-30 05:06:53,high
TXN-2010827,legit,,analyst_A,2026-05-30 05:21:01,low
TXN-2000702,legit,,analyst_B,2026-05-30 05:38:11,medium
TXN-2021346,legit,,analyst_A,2026-05-30 05:50:03,high
TXN-2014720,legit,,analyst_A,2026-05-30 06:18:14,medium
TXN-2000903,legit,,analyst_A,2026-05-30 07:13:40,medium
TXN-2004924,legit,,analyst_A,2026-05-30 07:39:00,high
TXN-2004766,legit,,analyst_A,2026-05-30 08:06:12,high
TXN-2013227,legit,,analyst_A,2026-05-30 08:45:58,medium
TXN-2001853,legit,,analyst_B,2026-05-30 09:14:38,low
TXN-2017922,legit,,analyst_A,2026-05-30 09:39:26,medium
TXN-2023436,legit,,analyst_A,2026-05-30 09:56:00,high
TXN-2013237,legit,,analyst_A,2026-05-30 10:08:42,high
TXN-2011511,legit,,analyst_B,2026-05-30 11:27:28,high
TXN-2018750,legit,,analyst_A,2026-05-30 12:43:49,medium
TXN-2011568,legit,,analyst_A,2026-05-30 12:50:24,high
TXN-2005458,legit,,analyst_A,2026-05-30 12:55:11,medium
TXN-2021244,legit,,analyst_A,2026-05-30 13:00:48,medium
TXN-2016501,legit,,analyst_A,2026-05-30 13:16:52,high
TXN-2008417,legit,,analyst_A,2026-05-30 13:39:50,high
TXN-2001551,legit,,analyst_B,2026-05-30 13:57:14,medium
TXN-2015816,legit,,analyst_B,2026-05-30 14:20:57,low
TXN-2008969,legit,,analyst_A,2026-05-30 17:40:28,low
TXN-2015258,legit,,analyst_A,2026-05-30 18:09:28,medium
TXN-2016800,legit,,analyst_A,2026-05-30 18:09:34,high
TXN-2014332,legit,,analyst_A,2026-05-30 18:13:15,high
TXN-2019908,legit,,analyst_A,2026-05-30 18:43:01,high
TXN-2007340,legit,,analyst_A,2026-05-30 19:34:04,medium
TXN-2023720,legit,,analyst_A,2026-05-30 20:58:33,high
TXN-2021193,legit,,analyst_A,2026-05-30 21:03:50,high
TXN-2024935,legit,,analyst_B,2026-05-30 22:45:43,medium
TXN-2021307,legit,,analyst_A,2026-05-30 23:29:42,high
TXN-2017981,legit,,analyst_A,2026-05-30 23:49:49,high
TXN-2004997,legit,,analyst_B,2026-05-31 00:09:14,high
TXN-2001747,legit,,analyst_A,2026-05-31 00:54:58,medium
TXN-2020048,legit,,analyst_B,2026-05-31 00:59:49,medium
TXN-2022593,legit,,analyst_A,2026-05-31 01:50:09,high
TXN-2024881,legit,,analyst_B,2026-05-31 04:13:19,high
TXN-2019723,legit,,analyst_A,2026-05-31 05:34:58,high
TXN-2009316,legit,,analyst_B,2026-05-31 05:44:05,high
TXN-2002209,legit,,analyst_B,2026-05-31 05:55:22,medium
TXN-2003994,legit,,analyst_B,2026-05-31 06:01:34,medium
TXN-2016690,legit,,analyst_B,2026-05-31 06:04:02,medium
TXN-2018719,legit,,analyst_B,2026-05-31 07:29:58,medium
TXN-2019789,legit,,analyst_B,2026-05-31 07:30:25,high
TXN-2003162,legit,,analyst_A,2026-05-31 07:40:55,medium
TXN-2024806,legit,,analyst_A,2026-05-31 07:53:55,medium
TXN-2014939,legit,,analyst_A,2026-05-31 09:37:19,medium
TXN-2018656,legit,,analyst_A,2026-05-31 09:49:05,low
TXN-2005255,legit,,analyst_B,2026-05-31 09:51:19,medium
TXN-2009007,legit,,analyst_B,2026-05-31 10:32:12,medium
TXN-2003627,fraud,social_engineering,analyst_B,2026-05-31 11:40:58,high
TXN-2012594,legit,,analyst_A,2026-05-31 14:12:31,medium
TXN-2008176,legit,,analyst_B,2026-05-31 16:12:37,high
TXN-2003319,legit,,analyst_A,2026-05-31 16:25:46,high
TXN-2004747,legit,,analyst_B,2026-05-31 16:37:09,medium
TXN-2009729,legit,,analyst_B,2026-05-31 16:40:07,medium
TXN-2016999,legit,,analyst_B,2026-05-31 17:19:09,medium
TXN-2002319,legit,,analyst_B,2026-05-31 18:12:46,low
TXN-2017600,legit,,analyst_A,2026-05-31 19:16:49,low
TXN-2010898,legit,,analyst_B,2026-05-31 19:39:26,low
TXN-2024426,legit,,analyst_B,2026-05-31 20:08:07,high
TXN-2001302,legit,,analyst_B,2026-05-31 20:41:57,medium
TXN-2008239,legit,,analyst_A,2026-05-31 21:59:46,high
TXN-2009395,legit,,analyst_B,2026-05-31 22:35:17,medium
TXN-2016031,legit,,analyst_B,2026-06-01 01:37:28,low
TXN-2003134,legit,,analyst_B,2026-06-01 02:18:57,medium
TXN-2005719,legit,,analyst_A,2026-06-01 02:49:32,medium
TXN-2014733,legit,,analyst_B,2026-06-01 04:31:49,low
TXN-2020558,legit,,analyst_B,2026-06-01 05:27:39,low
TXN-2013834,legit,,analyst_B,2026-06-01 05:30:43,high
TXN-2017405,legit,,analyst_B,2026-06-01 05:39:12,high
TXN-2018712,legit,,analyst_A,2026-06-01 06:53:17,high
TXN-2015294,legit,,analyst_A,2026-06-01 07:06:49,high
TXN-2016620,legit,,analyst_A,2026-06-01 07:13:26,high
TXN-2021544,legit,,analyst_A,2026-06-01 07:44:59,high
TXN-2002756,legit,,analyst_A,2026-06-01 07:55:22,medium
TXN-2008861,legit,,analyst_A,2026-06-01 08:10:27,medium
TXN-2008431,legit,,analyst_B,2026-06-01 09:44:29,low
TXN-2001678,legit,,analyst_A,2026-06-01 09:53:10,low
TXN-2003865,legit,,analyst_A,2026-06-01 10:21:00,medium
TXN-2017105,legit,,analyst_B,2026-06-01 10:36:22,high
TXN-2015466,legit,,analyst_A,2026-06-01 10:47:42,low
TXN-2003291,legit,,analyst_A,2026-06-01 10:58:27,high
TXN-2010238,legit,,analyst_A,2026-06-01 11:52:13,medium
TXN-2000035,legit,,analyst_A,2026-06-01 13:00:28,medium
TXN-2007445,legit,,analyst_A,2026-06-01 13:16:46,low
TXN-2015987,legit,,analyst_A,2026-06-01 13:32:19,low
TXN-2003198,legit,,analyst_A,2026-06-01 14:29:50,high
TXN-2004259,legit,,analyst_A,2026-06-01 14:40:22,high
TXN-2012798,legit,,analyst_B,2026-06-01 16:51:03,high
TXN-2012980,legit,,analyst_B,2026-06-01 17:04:06,medium
TXN-2017117,legit,,analyst_A,2026-06-01 17:10:39,medium
TXN-2013649,legit,,analyst_A,2026-06-01 17:20:10,low
TXN-2022192,legit,,analyst_A,2026-06-01 19:01:38,low
TXN-2008871,legit,,analyst_B,2026-06-01 19:15:12,medium
TXN-2003413,legit,,analyst_A,2026-06-01 19:29:36,low
TXN-2018531,legit,,analyst_B,2026-06-01 19:57:53,high
TXN-2005807,legit,,analyst_B,2026-06-01 20:12:56,high
TXN-2024843,legit,,analyst_B,2026-06-01 20:15:02,medium
TXN-2013068,legit,,analyst_A,2026-06-01 20:18:13,medium
TXN-2010707,legit,,analyst_A,2026-06-01 21:30:05,high
TXN-2020276,legit,,analyst_B,2026-06-01 22:49:27,high
TXN-2000952,legit,,analyst_B,2026-06-01 23:58:45,high
TXN-2014886,legit,,analyst_A,2026-06-02 00:36:17,low
TXN-2000785,legit,,analyst_A,2026-06-02 00:44:43,high
TXN-2017129,legit,,analyst_A,2026-06-02 00:45:36,high
TXN-2019716,legit,,analyst_B,2026-06-02 02:52:07,high
TXN-2014366,legit,,analyst_A,2026-06-02 04:31:55,low
TXN-2015222,legit,,analyst_A,2026-06-02 09:08:46,high
TXN-2010689,legit,,analyst_B,2026-06-02 09:55:56,high
TXN-2007115,legit,,analyst_A,2026-06-02 12:53:38,high
TXN-2018121,legit,,analyst_B,2026-06-02 13:25:37,medium
TXN-2009953,legit,,analyst_A,2026-06-02 13:35:21,high
TXN-2010122,legit,,analyst_B,2026-06-02 15:47:38,medium
TXN-2016592,legit,,analyst_A,2026-06-02 16:02:58,medium
TXN-2004404,legit,,analyst_A,2026-06-02 16:09:51,high
TXN-2016174,legit,,analyst_A,2026-06-02 17:02:14,high
TXN-2003840,legit,,analyst_A,2026-06-02 17:03:22,low
TXN-2011882,legit,,analyst_A,2026-06-02 18:05:04,high
TXN-2023348,legit,,analyst_A,2026-06-02 18:12:10,high
TXN-2010976,legit,,analyst_A,2026-06-02 19:41:59,high
TXN-2005447,legit,,analyst_A,2026-06-02 21:05:08,medium
TXN-2020464,legit,,analyst_A,2026-06-02 21:49:48,high
TXN-2000199,legit,,analyst_B,2026-06-03 00:07:57,high
TXN-2023136,legit,,analyst_A,2026-06-03 00:33:45,medium
TXN-2000296,legit,,analyst_B,2026-06-03 00:57:30,medium
TXN-2000777,legit,,analyst_A,2026-06-03 01:17:06,high
TXN-2015558,legit,,analyst_A,2026-06-03 01:26:57,low
TXN-2021413,legit,,analyst_A,2026-06-03 02:08:28,high
TXN-2002970,legit,,analyst_B,2026-06-03 03:24:24,high
TXN-2018151,legit,,analyst_B,2026-06-03 03:47:40,low
TXN-2009276,legit,,analyst_A,2026-06-03 05:20:08,medium
TXN-2015352,legit,,analyst_B,2026-06-03 05:38:43,medium
TXN-2017737,legit,,analyst_B,2026-06-03 05:53:41,medium
TXN-2024451,legit,,analyst_B,2026-06-03 07:55:26,high
TXN-2013068,legit,,analyst_B,2026-06-03 09:18:13,high
TXN-2016208,legit,,analyst_B,2026-06-03 09:32:40,high
TXN-2002126,legit,,analyst_A,2026-06-03 11:53:26,high
TXN-2009408,legit,,analyst_B,2026-06-03 13:13:54,high
TXN-2008496,legit,,analyst_A,2026-06-03 13:42:11,medium
TXN-2006786,legit,,analyst_B,2026-06-03 13:46:49,medium
TXN-2011445,legit,,analyst_A,2026-06-03 17:19:25,high
TXN-2019296,legit,,analyst_B,2026-06-03 17:23:19,high
TXN-2006431,legit,,analyst_A,2026-06-03 18:18:55,high
TXN-2023569,legit,,analyst_B,2026-06-03 18:25:15,high
TXN-2017714,legit,,analyst_B,2026-06-03 19:48:34,medium
TXN-2018954,legit,,analyst_A,2026-06-03 19:56:32,high
TXN-2005210,legit,,analyst_A,2026-06-03 20:17:34,medium
TXN-2016393,legit,,analyst_A,2026-06-03 20:55:15,medium
TXN-2018411,legit,,analyst_B,2026-06-03 21:25:58,low
TXN-2022340,legit,,analyst_A,2026-06-03 21:57:34,high
TXN-2023229,legit,,analyst_B,2026-06-03 22:58:54,high
TXN-2006431,legit,,analyst_B,2026-06-03 23:18:55,low
TXN-2000706,legit,,analyst_B,2026-06-03 23:39:54,medium
TXN-2024211,legit,,analyst_A,2026-06-04 00:01:59,medium
TXN-2013050,legit,,analyst_B,2026-06-04 00:22:16,high
TXN-2017032,legit,,analyst_A,2026-06-04 00:42:38,medium
TXN-2024989,legit,,analyst_B,2026-06-04 03:13:52,high
TXN-2011397,legit,,analyst_A,2026-06-04 03:15:51,medium
TXN-2015937,legit,,analyst_B,2026-06-04 03:16:00,medium
TXN-2005900,legit,,analyst_B,2026-06-04 04:01:37,medium
TXN-2019184,legit,,analyst_A,2026-06-04 04:10:16,high
TXN-2011930,legit,,analyst_A,2026-06-04 04:36:24,high
TXN-2011574,legit,,analyst_A,2026-06-04 04:38:38,high
TXN-2010157,legit,,analyst_B,2026-06-04 05:05:31,medium
TXN-2009620,legit,,analyst_A,2026-06-04 05:08:20,medium
TXN-2017347,legit,,analyst_B,2026-06-04 05:28:02,medium
TXN-2023856,legit,,analyst_A,2026-06-04 05:39:15,medium
TXN-2001518,legit,,analyst_A,2026-06-04 06:15:48,high
TXN-2010827,legit,,analyst_B,2026-06-04 06:21:01,high
TXN-2009026,legit,,analyst_A,2026-06-04 06:55:55,low
TXN-2009346,legit,,analyst_A,2026-06-04 07:09:17,high
TXN-2010782,legit,,analyst_A,2026-06-04 09:38:20,medium
TXN-2016965,legit,,analyst_A,2026-06-04 10:08:42,medium
TXN-2015453,legit,,analyst_A,2026-06-04 11:42:50,medium
TXN-2003139,legit,,analyst_A,2026-06-04 13:07:17,high
TXN-2009277,legit,,analyst_B,2026-06-04 13:30:46,medium
TXN-2005937,legit,,analyst_B,2026-06-04 13:55:05,medium
TXN-2003055,legit,,analyst_A,2026-06-04 16:26:47,low
TXN-2021238,legit,,analyst_B,2026-06-04 16:50:28,high
TXN-2019640,legit,,analyst_B,2026-06-04 17:08:33,high
TXN-2022566,legit,,analyst_B,2026-06-04 17:27:59,medium
TXN-2021732,legit,,analyst_A,2026-06-04 17:28:10,high
TXN-2007179,legit,,analyst_A,2026-06-04 18:07:02,high
TXN-2014317,legit,,analyst_A,2026-06-04 19:16:39,high
TXN-2021805,legit,,analyst_A,2026-06-04 19:22:00,medium
TXN-2005617,legit,,analyst_B,2026-06-04 19:22:13,high
TXN-2020057,legit,,analyst_B,2026-06-04 19:29:52,high
TXN-2001564,legit,,analyst_B,2026-06-04 19:35:26,high
TXN-2015334,legit,,analyst_B,2026-06-04 20:25:15,medium
TXN-2016203,legit,,analyst_B,2026-06-04 22:52:09,medium
TXN-2019699,legit,,analyst_B,2026-06-04 23:00:16,high
TXN-2022199,legit,,analyst_A,2026-06-04 23:38:27,medium
TXN-2019237,legit,,analyst_A,2026-06-04 23:49:42,medium
TXN-2000442,legit,,analyst_B,2026-06-05 00:05:43,high
TXN-2000367,legit,,analyst_B,2026-06-05 00:40:07,medium
TXN-2017800,legit,,analyst_A,2026-06-05 02:47:15,high
TXN-2006322,legit,,analyst_B,2026-06-05 02:51:45,low
TXN-2000497,legit,,analyst_A,2026-06-05 03:18:40,low
TXN-2015120,legit,,analyst_B,2026-06-05 09:03:17,high
TXN-2024965,legit,,analyst_A,2026-06-05 09:20:39,medium
TXN-2003332,legit,,analyst_A,2026-06-05 09:43:20,medium
TXN-2022554,legit,,analyst_B,2026-06-05 10:23:37,low
TXN-2007710,legit,,analyst_B,2026-06-05 12:57:18,medium
TXN-2003571,legit,,analyst_A,2026-06-05 13:08:45,medium
TXN-2007767,fraud,sim_swap,analyst_B,2026-06-05 13:17:25,high
TXN-2002571,legit,,analyst_A,2026-06-05 17:04:04,high
TXN-2006309,legit,,analyst_A,2026-06-05 17:29:22,high
TXN-2003869,legit,,analyst_A,2026-06-05 17:49:50,low
TXN-2023201,legit,,analyst_B,2026-06-05 18:04:00,high
TXN-2018353,legit,,analyst_B,2026-06-05 18:36:39,medium
TXN-2008087,legit,,analyst_B,2026-06-05 19:25:47,low
TXN-2010210,legit,,analyst_B,2026-06-05 19:40:25,high
TXN-2004027,legit,,analyst_B,2026-06-05 20:07:14,medium
TXN-2004108,legit,,analyst_B,2026-06-05 20:27:26,low
TXN-2019727,legit,,analyst_A,2026-06-05 20:33:52,medium
TXN-2011325,legit,,analyst_B,2026-06-05 20:46:38,high
TXN-2022023,legit,,analyst_A,2026-06-05 21:03:59,high
TXN-2017750,legit,,analyst_B,2026-06-05 21:44:10,high
TXN-2007265,legit,,analyst_B,2026-06-05 21:54:16,high
TXN-2024279,legit,,analyst_B,2026-06-05 22:20:05,high
TXN-2006605,legit,,analyst_A,2026-06-05 22:48:33,medium
TXN-2006724,legit,,analyst_A,2026-06-05 23:59:33,high
TXN-2001598,legit,,analyst_B,2026-06-06 00:14:22,high
TXN-2017292,legit,,analyst_B,2026-06-06 00:20:58,high
TXN-2005438,legit,,analyst_A,2026-06-06 00:29:22,high
TXN-2000458,legit,,analyst_A,2026-06-06 01:42:41,high
TXN-2022949,legit,,analyst_A,2026-06-06 03:09:51,high
TXN-2006724,legit,,analyst_B,2026-06-06 05:59:33,medium
TXN-2003432,legit,,analyst_A,2026-06-06 06:19:22,high
TXN-2007096,legit,,analyst_A,2026-06-06 08:06:33,high
TXN-2013135,legit,,analyst_B,2026-06-06 11:19:41,medium
TXN-2022439,legit,,analyst_A,2026-06-06 11:56:51,low
TXN-2003430,legit,,analyst_A,2026-06-06 12:19:09,medium
TXN-2010122,legit,,analyst_A,2026-06-06 12:47:38,high
TXN-2007932,legit,,analyst_B,2026-06-06 13:45:58,medium
TXN-2015624,legit,,analyst_B,2026-06-06 14:06:44,medium
TXN-2016583,legit,,analyst_A,2026-06-06 14:45:55,high
TXN-2015434,legit,,analyst_B,2026-06-06 17:08:54,low
TXN-2022754,legit,,analyst_A,2026-06-06 18:28:39,high
TXN-2004857,legit,,analyst_A,2026-06-06 18:29:56,medium
TXN-2015672,legit,,analyst_B,2026-06-06 20:12:54,high
TXN-2012355,legit,,analyst_B,2026-06-06 20:40:20,medium
TXN-2005244,legit,,analyst_B,2026-06-06 20:47:59,medium
TXN-2017314,legit,,analyst_A,2026-06-06 21:19:31,low
TXN-2018550,legit,,analyst_A,2026-06-06 21:25:57,high
TXN-2011314,legit,,analyst_B,2026-06-06 22:17:10,medium
TXN-2006099,legit,,analyst_A,2026-06-06 23:11:27,low
TXN-2008073,legit,,analyst_B,2026-06-06 23:22:11,medium
TXN-2014335,legit,,analyst_B,2026-06-07 00:06:29,high
TXN-2012546,legit,,analyst_A,2026-06-07 00:06:37,high
TXN-2006812,legit,,analyst_A,2026-06-07 00:26:58,low
TXN-2009640,legit,,analyst_A,2026-06-07 02:08:26,medium
TXN-2016826,legit,,analyst_B,2026-06-07 02:08:51,high
TXN-2002951,legit,,analyst_A,2026-06-07 02:39:13,medium
TXN-2000530,legit,,analyst_B,2026-06-07 03:08:27,high
TXN-2000499,legit,,analyst_A,2026-06-07 03:58:17,low
TXN-2005195,legit,,analyst_B,2026-06-07 04:02:45,high
TXN-2010338,legit,,analyst_A,2026-06-07 04:16:38,high
TXN-2015125,legit,,analyst_A,2026-06-07 04:17:54,medium
TXN-2008449,legit,,analyst_A,2026-06-07 04:48:54,medium
TXN-2012699,legit,,analyst_A,2026-06-07 05:29:18,high
TXN-2008998,legit,,analyst_A,2026-06-07 05:29:40,high
TXN-2018357,legit,,analyst_B,2026-06-07 07:47:54,medium
TXN-2014542,legit,,analyst_A,2026-06-07 08:28:41,low
TXN-2002440,legit,,analyst_B,2026-06-07 09:04:37,low
TXN-2008895,legit,,analyst_A,2026-06-07 09:54:20,high
TXN-2023097,legit,,analyst_A,2026-06-07 10:19:22,medium
TXN-2012589,legit,,analyst_B,2026-06-07 11:42:03,medium
TXN-2018444,legit,,analyst_A,2026-06-07 11:42:09,low
TXN-2001610,legit,,analyst_A,2026-06-07 12:34:00,high
TXN-2015114,legit,,analyst_B,2026-06-07 15:58:02,medium
TXN-2004291,legit,,analyst_A,2026-06-07 16:56:10,high
TXN-2016180,legit,,analyst_A,2026-06-07 17:29:55,medium
TXN-2017784,legit,,analyst_A,2026-06-07 18:01:53,high
TXN-2004792,legit,,analyst_A,2026-06-07 18:08:18,high
TXN-2016225,legit,,analyst_A,2026-06-07 21:39:43,medium
TXN-2006799,legit,,analyst_A,2026-06-07 23:57:58,high
TXN-2012441,legit,,analyst_B,2026-06-07 23:58:43,low
TXN-2018815,legit,,analyst_A,2026-06-08 00:08:19,medium
TXN-2014348,legit,,analyst_A,2026-06-08 01:08:53,low
TXN-2023167,legit,,analyst_A,2026-06-08 04:17:28,high
TXN-2012665,legit,,analyst_A,2026-06-08 05:19:31,high
TXN-2012410,legit,,analyst_A,2026-06-08 05:48:47,medium
TXN-2012205,legit,,analyst_B,2026-06-08 06:12:58,low
TXN-2007954,legit,,analyst_A,2026-06-08 10:47:48,low
TXN-2013237,legit,,analyst_B,2026-06-08 13:08:42,medium
TXN-2016449,legit,,analyst_A,2026-06-08 13:10:00,medium
TXN-2019195,legit,,analyst_A,2026-06-08 13:43:08,high
TXN-2020592,legit,,analyst_B,2026-06-08 14:00:32,medium
TXN-2003382,legit,,analyst_A,2026-06-08 14:46:10,high
TXN-2017293,legit,,analyst_A,2026-06-08 15:29:41,medium
TXN-2005386,legit,,analyst_B,2026-06-08 15:36:48,medium
TXN-2019596,legit,,analyst_A,2026-06-08 15:54:11,high
TXN-2004592,legit,,analyst_A,2026-06-08 16:10:27,medium
TXN-2017655,legit,,analyst_B,2026-06-08 16:22:47,medium
TXN-2016368,legit,,analyst_A,2026-06-08 16:47:36,low
TXN-2013202,legit,,analyst_B,2026-06-08 17:03:29,high
TXN-2011906,legit,,analyst_B,2026-06-08 17:04:04,high
TXN-2024598,legit,,analyst_A,2026-06-08 18:48:54,medium
TXN-2018402,legit,,analyst_A,2026-06-08 23:29:34,medium
TXN-2015252,legit,,analyst_A,2026-06-08 23:42:49,high
TXN-2022036,legit,,analyst_A,2026-06-08 23:52:40,medium
TXN-2000444,legit,,analyst_A,2026-06-09 00:34:09,medium
TXN-2012164,legit,,analyst_A,2026-06-09 01:59:13,high
TXN-2014577,legit,,analyst_B,2026-06-09 02:03:59,medium
TXN-2015874,legit,,analyst_B,2026-06-09 03:49:39,high
TXN-2009491,legit,,analyst_A,2026-06-09 04:26:57,medium
TXN-2013016,legit,,analyst_B,2026-06-09 06:39:14,high
TXN-2011985,legit,,analyst_A,2026-06-09 07:35:03,medium
TXN-2018342,legit,,analyst_B,2026-06-09 08:04:42,high
TXN-2006495,legit,,analyst_B,2026-06-09 08:12:36,medium
TXN-2001906,legit,,analyst_A,2026-06-09 08:29:23,medium
TXN-2008012,legit,,analyst_A,2026-06-09 09:35:31,medium
TXN-2015987,legit,,analyst_B,2026-06-09 11:32:19,high
TXN-2003994,legit,,analyst_A,2026-06-09 12:01:34,low
TXN-2000921,legit,,analyst_B,2026-06-09 12:16:17,high
TXN-2014354,legit,,analyst_A,2026-06-09 13:52:14,low
TXN-2019484,legit,,analyst_A,2026-06-09 14:30:10,high
TXN-2010673,legit,,analyst_B,2026-06-09 15:13:32,medium
TXN-2000223,legit,,analyst_B,2026-06-09 15:30:56,high
TXN-2016620,legit,,analyst_B,2026-06-09 16:13:26,high
TXN-2023676,legit,,analyst_B,2026-06-09 16:17:19,low
TXN-2010128,legit,,analyst_B,2026-06-09 16:30:41,medium
TXN-2010663,legit,,analyst_B,2026-06-09 16:31:07,medium
TXN-2008822,legit,,analyst_A,2026-06-09 16:52:10,low
TXN-2022326,legit,,analyst_B,2026-06-09 17:09:03,high
TXN-2019840,legit,,analyst_B,2026-06-09 19:35:29,medium
TXN-2018465,legit,,analyst_B,2026-06-09 20:03:24,low
TXN-2021776,legit,,analyst_B,2026-06-09 20:05:43,high
TXN-2021421,legit,,analyst_A,2026-06-09 20:07:27,low
TXN-2011601,legit,,analyst_A,2026-06-09 21:24:44,high
TXN-2016290,legit,,analyst_B,2026-06-09 21:29:45,medium
TXN-2005083,legit,,analyst_A,2026-06-09 22:24:42,high
TXN-2019782,legit,,analyst_A,2026-06-09 23:05:04,low
TXN-2007455,legit,,analyst_A,2026-06-09 23:19:39,high
TXN-2011344,legit,,analyst_B,2026-06-10 01:03:46,medium
TXN-2015595,legit,,analyst_A,2026-06-10 01:04:22,high
TXN-2021786,legit,,analyst_B,2026-06-10 01:16:51,high
TXN-2012795,legit,,analyst_B,2026-06-10 04:05:28,low
TXN-2017842,legit,,analyst_B,2026-06-10 04:13:45,high
TXN-2020116,legit,,analyst_B,2026-06-10 07:47:01,high
TXN-2005949,legit,,analyst_A,2026-06-10 09:58:04,medium
TXN-2016619,legit,,analyst_B,2026-06-10 10:07:50,medium
TXN-2019173,legit,,analyst_B,2026-06-10 10:45:56,medium
TXN-2016712,legit,,analyst_B,2026-06-10 10:47:26,high
TXN-2022174,legit,,analyst_B,2026-06-10 11:45:59,low
TXN-2010404,legit,,analyst_A,2026-06-10 12:26:42,high
TXN-2016474,legit,,analyst_A,2026-06-10 13:37:57,medium
TXN-2015408,legit,,analyst_A,2026-06-10 13:41:10,medium
TXN-2021838,legit,,analyst_B,2026-06-10 14:08:15,medium
TXN-2024771,legit,,analyst_B,2026-06-10 16:08:32,medium
TXN-2012817,legit,,analyst_A,2026-06-10 17:36:09,high
TXN-2006731,legit,,analyst_A,2026-06-10 18:42:25,low
TXN-2006963,legit,,analyst_A,2026-06-10 19:15:05,high
TXN-2018586,legit,,analyst_B,2026-06-10 19:59:30,low
TXN-2016779,legit,,analyst_A,2026-06-10 20:33:31,low
TXN-2023689,legit,,analyst_A,2026-06-10 21:06:40,medium
